_id,content_id,priority,platform,content_uri,type,byline,file_content_type
1,da1da5b6-34d8-4f72-a84a-2ea1a32248a2,1,cards,http://google.com,,,
2,93f3b2b1-1158-4238-93a8-240ccd9ce247,1,cards,http://google.com,,,
3,c3053da0-9c77-40a2-b450-cefb20026897,1,cards,http://google.com,,,
4,43401306-9814-48fb-8b64-f316d6306a5a,1,cards,http://google.com,,,
5,5930ea95-2bd5-425d-944c-50ebf4fe7653,1,,http://google.com,video,,video/mp4
6,5930ea95-2bd5-425d-944c-50ebf4fe7653,1,,http://google.com,video,,video/tinymp4
7,94cd7840-c916-4fc9-ba80-40897b72b921,1,cards,http://google.com,,,
8,d4a0c912-2641-4b36-8596-046307ef76cb,1,,http://google.com,video,,video/mp4
9,d4a0c912-2641-4b36-8596-046307ef76cb,1,,http://google.com,video,,video/tinymp4
